Run_id,Customer_id,Timestamp,Domain,IP Address,Name Server,Mail Server,Registrar,Registrant,Registered Address,Registration Country,Registration Date,Remarks,Redirection,Website,Login Page,Port,SSL,Company Keywords
17,JK01,2025-05-30 13:00:57,kasxhmir.police.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=police.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:00:57,eab.gari.jkexcise.BOND.in,103.120.80.111,ns1-show.myhostadmin.net | ns2-show.myhostadmin.net,Null,WEBCC,Null,Null,CN,2005-02-15,Success,http://eab.gari.jkexcise.bond.in/,Yes,No,80,No,No
17,JK01,2025-05-30 13:00:58,jktrafficpol.ice.biz.COMMUNITY,13.248.169.48,ns1.afternic.com | ns2.afternic.com | verification-urj2ap2akmgcchkhharttb.ns101.verify.hn,Null,Dynadot Inc,Super Privacy Service LTD c/o Dynadot,REDACTED,US,2015-08-12,Success,http://jktrafficpol.ice.biz.community/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 13:00:58,kas.hmirpolice.com.NETWORK,18.239.153.75,ns-417.awsdns-52.com | ns-1253.awsdns-28.org | ns-773.awsdns-32.net | ns-1890.awsdns-44.co.uk,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED | P.O. Box 285,US,2019-02-22,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:00:59,jammup.olice.net.CHEAP,76.223.54.146,ns1.afternic.com | ns2.afternic.com,Null,Dynadot Inc,Super Privacy Service LTD c/o Dynadot,REDACTED,US,2017-12-29,Success,http://jammup.olice.net.cheap/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 13:00:59,jkhgom.e.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:00:59,jktraffi.cpolice.net.EVENTS,13.248.169.48,ns1.afternic.com | ns2.afternic.com,Null,Dynadot Inc,Super Privacy Service LTD c/o Dynadot,REDACTED,US,2018-02-21,Success,http://jktraffi.cpolice.net.events/lander,No,No,80 | 443,No,No
17,JK01,2025-05-30 13:00:59,jktr.ahfficpolice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jktr.ahfficpolice.ph/page/bouncy.php?&bpae=GbhGdq0molx7j3MVBqMdmigJOv8QqPTKM1dabKK3QMcsRG63SGVFYRc75FkEvNIfiKYTmPzMbOFUtHZ5U3oWmhQvGCm3Y36n4C3x1UuSI3krHh2EtC1%2F7Aimzg3FZDfuNDDIWlc0H0Ca%2B2hKxGZiSjIHtNFPoyxJeLUbMmQVbyXw%2BKlsRhgiRj3MaVqVPP0YP4wVpAgVDYwuczj48rkOXHcBXa%2FmNGBD13fm0UlBa6Sdjcn4lnsbS8giFZtfkxgpWc1nwc2nHQjRq2SSrkff%2Ftn57AnDNt1ouksvimiu%2F9aw48zZkQeJZMo802xuRhUrE5Bl9q82uCoRPOdTOqePnwElyqxZZD%2FvJg%3D%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:00:59,jammu.i.nfo.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:00:59,jktr.afficpolice.UNO.in,103.224.182.250,1603.ns2.abovedomains.com | 1603.ns1.abovedomains.com,Null,"Dynadot, LLC",Null,Null,US,2021-05-06,Success,http://ww84.jktr.afficpolice.uno.in/,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:00,jkpolg.ice.WS,13.248.169.48,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jkpolg.ice.ws/lander (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:00,jk.home.info.JOBS,64.190.63.222,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jk.home.info.jobs/ (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:00:58,kashmirpo.licek.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=licek.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:00,kashmir.poliyce.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:00,jktr.afficpoli8ce.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:00,j.khpolice.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:00,ka.shmir.com.HOLIDAY,108.158.61.83,ns-233.awsdns-29.com | ns-1541.awsdns-00.co.uk | ns-787.awsdns-34.net | ns-1076.awsdns-06.org,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED | P.O. Box 285,US,2015-09-09,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:01,kf.ashmirpolice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kf.ashmirpolice.ph/page/bouncy.php?&bpae=GbhGticGokx7NouoR2uKkHmZLbZ9ftNgxjThersyGtGXIdrji%2F%2Fs83mQHCOBxa47HSAiY75lURNtiUuk%2BS1x%2B2weKiQSvNVMkVc6%2BNBi5U5qPNMANIarU0BVRZU5shuWA3sYy5thjf6f%2F2B9fN9TNn%2BbsHn56VPLTasbMmQtLysQr3pjbDb%2Bl5A%2BUNyyIMqqGP3Qrte3iwDrUpGsxE3vTdgC0cJHqAxmWuVV79hLlIXNrWDIJKFOSOawI2yJ5l%2FDo4nrXyY%2BQjZJZh7XL5XfaaNppCLWs60RMdH0CL057eKU8lPDNE2%2Bo0noscLYFFuCJoSygAixs4I7opZVlTN%2BxptWeJRJzk0CxcM%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:01,kashmirp1ol.ice.FM,Null,None,Null,BRS Media Inc.,BRS Media Inc.,350 Townsend Street | Suite 321,US,2025-02-19,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:01,jktkraffi.cpolice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:01,j.mmu.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:02,jktrafxficpolic.e.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:02,9jkp.olice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:01,jktraffi.cpmolice.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=cpmolice.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:03,jammup.olice.com.FISHING,108.159.61.51,ns-1758.awsdns-27.co.uk | ns-1439.awsdns-51.org | ns-1008.awsdns-62.net | ns-374.awsdns-46.com,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED FOR PRIVACY,US,2017-02-16,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:03,kashmirapolic.e.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kashmirapolic.e.ph/page/bouncy.php?&bpae=GbhGtisGpUxn9ouoR2Vqd99C08mDhyR%2F5jfl1mXOv3FyAxvgv59%2FN%2BJh2DF6gRoYOA12dR1rg%2FJhnnGzBdLBfirvKS8e45hNkx8%2BuMBm5dKS6BoSPFUpdhaQQSOidqolPesp%2FbfAwzkkjBzhzU87tvy80uGiRqJfUjISA6RlXdGNEoOmBlyyUoZEt0%2Bc8dVWxM4C9MqMMw7J8vR%2Fi9cUlgtXy7Kil7SWB8d8vCPbcXCtITA%2FXbVd1ani1Osm3MiX%2FLBNyHilR4XGjv7H0K4gFYaU6zNL2wmBkpQu07mX8E7gtMFebpPSatoV%2F7t%2BZc7ulSmH8ea6xFAgMJiBua1shJiz7Q%3D%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:03,lo.gin.kashmir.COMMUNITY,66.33.60.35,ns1.vercel-dns.com | ns2.vercel-dns.com,Null,"GoDaddy.com, LLC","Domains By Proxy, LLC",REDACTED,US,2021-07-02,Success,http://lo.gin.kashmir.community/ (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:03,ja.vmmupolice.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:03,kasah.mirpolice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kasah.mirpolice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 13:01:04,kashmir1p.olice.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:04,kashmirp.olic3.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:04,jarmmupol.ice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:04,kash.mirpolixce.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:04,jktrafficp.olice.com.REPUBLICAN,54.182.0.56,ns-1238.awsdns-26.org | ns-1882.awsdns-43.co.uk | ns-671.awsdns-19.net | ns-18.awsdns-02.com,Null,"GoDaddy.com, LLC","Domains By Proxy, LLC",REDACTED,US,2015-01-21,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:04,jktrafficpol.ic7e.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:05,kash.mirkashmir.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kash.mirkashmir.ph/page/bouncy.php?&bpae=GbhGdq0Gokx7j3NUhqUrcyoH0hHCgCuYTTQADnCmcHtTzxu8islZmWffM5774%2Fz5eiPK7Y5kduMMqJvDLQU2fraZIDs2OFkoRO7pxZ9p0GKVgRlwMnGoreKZ57TzKHIGLQnYzhR6HKSa82hKBFfTOXx1mvXKGuZYfwvB0GZdX%2F8Hr%2FrZ%2Fga0mOntPQ5cf6YGNgD2iq%2BAAPHIwr73EpW78IiUKp60zjvA0BQKig1TiMZaBvonrH7pe6dTqLlRK5tjM%2F2lcGahgdNtYwVRX0ppeJzqqcuKvXBEbthE0SkGSQgNOLGIuo55Dgp75Y65Mu5YvplZTqxLnDnZPhHDt5rbWJSvwRwIcI%2Fmxos%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:04,kashmi.rpolice.jk.gov.PINK,165.154.98.152,berg.dnspod.net | about.dnspod.net,Null,West263 International Limited,EUROPE ECONOMICS AND BUSINESS COLLEGE LTD,REDACTED,BR,2019-03-15,Success,http://kashmi.rpolice.jk.gov.pink/,No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:05,jk.hom3.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:05,jammuqpolic.e.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:05,jashm.ir.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=ir.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:06,jammupo.lsice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jammupo.lsice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 13:01:06,jkhoma.e.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:06,jk.ztrafficpolice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:07,ja.mmupolitce.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:07,j.khome.info.NU,95.217.58.108,ns2.subdomain.net | ns1.subdomain.net,Null,InterNetX GmbH,Null,Null,Null,2008-04-18,Success,http://j.khome.info.nu/,No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:07,jkp.olice.com.SCHOOL,13.227.249.36,ns-1559.awsdns-02.co.uk | ns-1269.awsdns-30.org | ns-999.awsdns-60.net | ns-354.awsdns-44.com,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED | P.O. Box 285,US,2015-05-31,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:08,jk.svc.GARDEN.in,64.190.63.222,ns1.sedoparking.com | ns2.sedoparking.com,localhost. (Priority: 0),1API GmbH,Null,Null,DE,2005-02-16,Success,http://jk.svc.garden.in/ (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:08,ka7shm.ir.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:06,kashmirpoli.ece.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=ece.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:08,k.ashmirg.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=ashmirg.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:08,jammu.piolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:08,jk.p3olice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jk.p3olice.ph/page/bouncy.php?&bpae=GbhGtrsmpUx79rvvQS%2ByISfjJnqHlayewjWl%2BIenWFHHflyq7nlZXOXxOQH6iXwq7z52VR0Lc%2FMBJhELxVtXZzBSTvm%2BeAHzloWyuwPy5znk53JqMIU6RkPtd21dB6olPeLBhokgFk0ktOBgLNcWOf1hO3X56QOzmhIICkPmS28DlttRxHAnVQTL6MuoFIoQ2irGG1%2B3bekg04FDtttVs%2B3mYXaol8yWmUDTF%2Bud5cekcGF9P0Oar9rrKJSXZfch4318FAPzT%2B9PJKlMQHPNl8uza5qwEqx8NbqpNSv6gwNvSYsOyUM%2Bg4e%2FxSF%2BovSNPHbryZUdUJA%2BbEBbjic4AcvKK9E5%2BU4%3D&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:09,jkt.rafficpolice7.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:09,kashmirpolic.ae.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kashmirpolic.ae.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 13:01:09,kashomirpol.ice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:09,k4shmirpol.ice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:10,jk.polikce.VG,88.198.29.97,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://startpage.vg/?var2=polikce.vg (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:09,ecilop.rimhsak.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:09,fi.reandemergency.jk.gov.NET,206.188.193.169,NS25.WORLDNIC.COM | NS26.WORLDNIC.COM,Null,"Network Solutions, LLC","The Skylonda Group, Inc.",555 BRYANT ST # 946,US,1996-08-24,Success,http://fi.reandemergency.jk.gov.net/,No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:09,9kashm.ir.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:10,jk.traffitcpolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:10,jkpolicees.ervices.NETFLIX.in,34.252.74.1,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,https://www.netflix.com/gb/,Yes,Yes,80 | 443,No,No
17,JK01,2025-05-30 13:01:10,jktrafficpa.olice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:11,9jkhom.e.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:11,jammupolic.eb.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:08,kashmirpol.ice.info.PINK,128.14.74.107,ns1-domain-expired.myhostadmin.net | ns2-domain-expired.myhostadmin.net | ns1.myhostadmin.net | ns2.myhostadmin.net,Null,West263 International Limited,"['Li Yang Cai', 'REDACTED FOR PRIVACY']",REDACTED | REDACTED FOR PRIVACY,CN,2017-07-17,Success,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:11,jktraff.icpolwice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:11,kash8mirpolic.e.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:12,jktirafficpo.lice.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jktirafficpo.lice.ph/page/bouncy.php?&bpae=GbhGti0molx79YuIRQNUc4OzctJKLFTQMxKroHgwrbUe4MvxbgzWnXsZnuJcpY5dOqJ810LaQ1EpXdzZ5qBVb4xyEz2NVr1zK4BNNsPRN1D9A0VCsZALhgEAGF0zboF%2BZMypjRKRNwil3ZtghtRQFoldBHjeAt4Zr76gRdUnTmL%2FNYa9NfD6MHabAnXOqNBHKC4yBtH8fIwiZi3eFQOxe1u4o9MaU7dYjhhJn960A2ZtYRmnOUMfCZ1dBvfZx2TMKTI768Depskinm4Hf42eLUkp%2BX5fVDYGqJSquDRayOD%2BwpSu95FE9p3nKg8Xy1RlKg3VCox2E4k4RVK%2BT9rN0yK%2BS%2BWC&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:13,jkt.rafficpolice.com.CARE,18.172.78.64,ns-1075.awsdns-06.org | ns-632.awsdns-15.net | ns-501.awsdns-62.com | ns-1653.awsdns-14.co.uk,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED | P.O. Box 285,US,2015-08-26,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:11,jktgraff.icpolice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:13,jktrafficpol.ice.com.ARMY,108.159.61.103,ns-1144.awsdns-15.org | ns-1989.awsdns-56.co.uk | ns-826.awsdns-39.net | ns-64.awsdns-08.com,Null,"Name.com, Inc.","Domain Name Marketplace, Inc.",REDACTED | P.O. Box 285,US,2016-06-05,Success,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:13,kashmcirpol.ice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:13,jktrafficpolic.e.nic.CLOUD,62.149.188.200,ns03.trs-dns.com | ns03.trs-dns.net,Null,Aruba PEC SpA,ARUBA SPA,REDACTED FOR PRIVACY,IT,2023-09-13,Success,https://www.aruba.it/en/home.aspx,Yes,Yes,80 | 443,No,No
17,JK01,2025-05-30 13:01:14,j.ammupcolice.XN--FIQZ9S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:14,j.kacb.CASA.in,64.190.63.222,ns1.sedoparking.com | ns2.sedoparking.com,localhost. (Priority: 0),"Dynadot, LLC",Null,Null,GB,2005-02-16,Success,https://sedo.com/search/details/?partnerid=324561&language=hi&domain=casa.in&origin=sales_lander_15&utm_medium=Parking&utm_campaign=offerpage (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:13,1.jammupolice.WS,64.70.19.203,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:15,kas4hmirpo.lice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:15,jktrafficpolic8.e.PH,45.79.222.138,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://jktrafficpolic8.e.ph/page/bouncy.php?&bpae=GbhGtqcmpUx79bvvQS9SICfj5u8PZuQHDTSDhQLSfXmbo4uxu5B2hhUr%2BgOQh50Xr2COmVqO61820hQ%2F1pEkKrh7eQg1cyy7UxzszW0x94lI3HRChqxRB2QUgFaqAa1Ka%2FjCnSSy%2BFgd8cAMmtDe9qW5hzqC%2F1NB%2F6Xg12ZgfZEF%2FacAWqRj0LytipT0rVjPsRrB5Di8cq35F%2BQ2s6hzdvldSinvjbntGEDZ%2FSvAnWTh9fdiWQ1MvqeT7ibctJynuOcMVJbSpsKqd3Gbr3dYj%2BOIPnb0XY6NB1oCpzeRmZzRSWlwnda2xeD%2BtXfopVCQE3%2F9%2FYBLpZIUpgju4W2BALDz&redirectType=js&inIframe=false&inPopUp=false (Parked Domain),No,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:15,jammuap.olice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:14,j.jhome.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:15,jammup.olicue.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:16,kashmirpol.ice.jk.gov.WHOSWHO,146.185.167.14,us20-west.irondns.net | hk21.irondns.net | us19-east.irondns.net,Null,"Corehub, S.R.L.",The i.whoswho Project c/o CORE Association,None,CH,2020-06-09,Success,http://jk.gov.whoswho/,Yes,Yes,80 | 443,No,No
17,JK01,2025-05-30 13:01:15,kashsmirpol.ice.XN--NODE,188.93.95.11,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,http://kashsmirpol.ice.xn--node/ (Parked Domain),No,No,80,No,No
17,JK01,2025-05-30 13:01:15,jktrafficp.olice.FLIGHTS.in,75.2.103.23,mars.orderbox-dns.com | mercury.orderbox-dns.com | earth.orderbox-dns.com | venus.orderbox-dns.com,Null,Endurance Digital Domain Technology Private Limited,Null,Null,IN,2005-02-16,Success,http://jktrafficp.olice.flights.in/lander,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:16,ajk.trafficpolice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:16,j.kpolice.info.SCHULE,89.31.143.150,ns.udag.de | ns.udag.net | ns.udag.org,Null,united domains AG,,REDACTED,DE,2022-09-29,Success,http://j.kpolice.info.schule/,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:17,jwkpo.lice.XN--NGBRX,127.0.53.53,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:16,jktraffic.porlice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:17,se.cure.kashmir.WORK,15.197.204.56,ns01.cashparking.com | ns02.cashparking.com,. (Priority: 0),"GoDaddy.com, LLC","Domains By Proxy, LLC",REDACTED FOR PRIVACY,US,2015-08-22,Success,http://se.cure.kashmir.work/lander,Yes,No,80 | 443,No,No
17,JK01,2025-05-30 13:01:17,jammupg.olice.XN--FIQS8S,218.241.105.10,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,80,No,No
17,JK01,2025-05-30 13:01:17,kasnhmirp.olice.FM,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
17,JK01,2025-05-30 13:01:17,kashmirpoli.ce.co.LUNDBECK,165.160.13.20,dns1.cscdns.net | dns2.cscdns.net,Null,"CSC Corporate Domains, Inc.",H. Lundbeck A/S,Ottiliavej 9,DK,2020-04-28,Success,https://www.lundbeck.com/global,Yes,No,80,No,No
17,JK01,2025-05-30 13:01:18,jtrafficpol.ice.XN--KPRW13D,Null,Null,Null,Null,Null,Null,Null,Null,WHOIS unavailable or domain not registered.,Null,No,No,Null,No,No
